series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status,my_comments,my_times_watched,my_rewatch_value,my_priority,my_tags,my_rewatching,my_rewatching_ep,my_discuss,my_sns,update_on_import
51215,Seijo no Maryoku wa Bannou desu Season 2,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50184,Seiken Gakuin no Makentsukai,TV,12,0,12,2023-10-08,2023-12-25,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by90aGUtZGVtb24tc3dvcmQtbWFzdGVyLW9mLWV4Y2FsaWJ1ci1hY2FkZW15LTE4NTg0IiwicCI6IiJ9::,0,0,1,default,0
44203,Seirei Gensouki,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50306,Seirei Gensouki 2,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,TV,13,0,13,0000-00-00,0000-00-00,,10,,0.00,Completed,,1,,LOW,,0,0,1,default,0
53129,Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,Movie,1,0,1,2024-03-17,2024-03-18,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54870,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Movie,1,0,1,2023-02-11,2023-02-11,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
57433,Seishun Buta Yarou: Santa Claus no Yume wo Minai,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53912,Seiyuu Radio no Uraomote,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
47790,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
56732,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru 2nd Season",TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
56242,Sengoku Youko: Yonaoshi Kyoudai-hen,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
42351,Senpai ga Uzai Kouhai no Hanashi,TV,12,0,12,2024-03-23,2024-03-24,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL215LXNlbnBhaS1pcy1hbm5veWluZy0xNTUzOCIsInAiOiIifQ==::,0,0,1,default,0
54855,Senpai wa Otokonoko,TV,12,0,5,2024-07-05,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
53770,Sentai Daishikkaku,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
38759,Sewayaki Kitsune no Senko-san,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
43439,Shadows House,TV,13,0,13,2022-07-17,2022-07-17,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49782,Shadows House 2nd Season,TV,12,0,12,2022-07-17,2022-09-24,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
355,Shakugan no Shana,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51673,Shaman King: Flowers,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
52347,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",TV,25,0,25,2023-10-07,2024-03-31,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9zaGFuZ3JpLWxhLWZyb250aWVyLTE4NTY3IiwicCI6IiJ9::,0,0,1,default,0
58572,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36316,Shichisei no Subaru,TV,12,0,12,2023-05-17,2023-05-18,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
23273,Shigatsu wa Kimi no Uso,TV,22,0,22,2022-07-11,2022-07-11,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
44074,Shiguang Dailiren,ONA,11,0,11,2022-11-03,2022-11-05,,9,,0.00,Completed,,1,,LOW,,0,0,1,default,0
49200,Shiguang Dailiren Fanwai Pian: Biwu Zhaoqin,ONA,1,0,1,2022-11-05,2022-11-05,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49413,Shiguang Dailiren II,ONA,12,0,12,2023-07-15,2023-09-24,,9,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9saW5rLWNsaWNrLXNlYXNvbi0yLTE4NDU5IiwicCI6IiJ9::,0,0,1,default,0
56752,Shiguang Dailiren: Yingdu Pian,ONA,8,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",TV,13,0,13,2022-10-14,2022-10-15,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53488,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita 2nd",TV,12,0,2,2024-01-15,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
16498,Shingeki no Kyojin,TV,25,0,25,0000-00-00,0000-00-00,,10,,0.00,Completed,,1,,LOW,,0,0,1,default,0
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
18397,Shingeki no Kyojin OVA,OVA,3,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
25777,Shingeki no Kyojin Season 2,TV,12,0,12,0000-00-00,0000-00-00,,10,,0.00,Completed,,1,,LOW,,0,0,1,default,0
36702,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
35760,Shingeki no Kyojin Season 3,TV,12,0,12,0000-00-00,0000-00-00,,10,,0.00,Completed,,1,,LOW,,0,0,1,default,0
38524,Shingeki no Kyojin Season 3 Part 2,TV,10,0,10,0000-00-00,0000-00-00,,10,,0.00,Completed,,1,,LOW,,0,0,1,default,0
39477,Shingeki no Kyojin Season 3 Specials,Special,7,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
42091,Shingeki no Kyojin: Chronicle,Movie,1,0,1,2022-11-08,2022-11-08,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
25781,Shingeki no Kyojin: Kuinaki Sentaku,OVA,2,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36106,Shingeki no Kyojin: Lost Girls,OVA,3,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
40028,Shingeki no Kyojin: The Final Season,TV,16,0,16,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,TV Special,2,0,2,2024-02-10,2024-02-10,,10,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9hdHRhY2stb24tdGl0YW4tdGhlLWZpbmFsLXNlYXNvbi1wYXJ0LTMtMTgzMjkiLCJwIjoiIn0=::,0,0,1,default,0
48583,Shingeki no Kyojin: The Final Season Part 2,TV,12,0,12,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
47257,Shinigami Bocchan to Kuro Maid,TV,12,0,12,2023-07-23,2023-07-24,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49858,Shinigami Bocchan to Kuro Maid 2nd Season,TV,12,0,12,2023-07-25,2023-09-30,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
56738,Shinigami Bocchan to Kuro Maid 3rd Season,TV,12,0,1,2024-04-12,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
23233,Shinmai Maou no Testament,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
49849,Shinmai Renkinjutsushi no Tenpo Keiei,TV,12,0,12,2022-10-04,2022-12-20,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54218,Shinmai Renkinjutsushi no Tenpo Keiei Mini Anime: Onsen,Special,2,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51098,Shinobi no Ittoki,TV,12,0,12,2022-10-04,2022-12-21,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30,Shinseiki Evangelion,TV,26,0,26,2024-05-31,2024-06-04,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",Movie,1,0,1,2024-06-04,2024-06-07,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
13125,Shinsekai yori,TV,25,0,25,2024-03-11,2024-03-16,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
52082,Shiro Seijo to Kuro Bokushi,TV,12,0,12,2023-07-14,2023-09-28,,6,,0.00,Completed,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9zYWludC1jZWNpbGlhLWFuZC1wYXN0b3ItbGF3cmVuY2UtMTg0ODAiLCJwIjoiIn0=::",0,0,1,default,0
46093,Shiroi Suna no Aquatope,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
28171,Shokugeki no Souma,TV,24,0,24,2023-03-23,2023-03-24,,9,,0.00,Completed,"really liked the first op and the story, it was different from what ive seen untill now",0,,LOW,,0,0,1,default,0
31327,Shokugeki no Souma OVA,OVA,2,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
40902,Shokugeki no Souma: Gou no Sara,TV,13,0,13,2023-03-29,2023-03-29,,7,,0.00,Completed,I was really unsatisfied with the part when they fight against the Noir for poaching and stuff and this season felt rushed,0,,LOW,,0,0,1,default,0
32282,Shokugeki no Souma: Ni no Sara,TV,13,0,13,2023-03-27,2023-03-27,,9,,0.00,Completed,It had a great start with the first battle and I think that its well adapted from an anime only pov and I wasnt really dissatisfied with anything,0,,LOW,,0,0,1,default,0
34480,Shokugeki no Souma: Ni no Sara OVA,OVA,2,0,2,2023-03-27,2023-03-27,,6,,0.00,Completed,nothing special other than boring ,0,,LOW,,0,0,1,default,0
35788,Shokugeki no Souma: San no Sara,TV,12,0,12,2023-03-27,2023-03-28,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36962,Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,OVA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,TV,12,0,12,2023-03-28,2023-03-28,,9,,0.00,Completed,I liked the team battle game and stuff though wanted more development in Erina's character ,0,,LOW,,0,0,1,default,0
39940,Shokugeki no Souma: Shin no Sara,TV,12,0,12,2023-03-28,2023-03-28,,9,,0.00,Completed,Dont have anything special while at the sametime it dosent have much downsides too,0,,LOW,,0,0,1,default,0
57810,Shoushimin Series,TV,10,0,3,2024-07-11,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
43434,Shuo Feng: Po Zhen Zi,ONA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53237,Shy,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50416,Skip to Loafer,TV,12,0,12,2023-04-05,2023-07-02,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
40586,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",TV,12,0,12,2023-03-08,2023-03-08,,6,,0.00,Completed,Average but yet I watched without a stop somehow,0,,LOW,,0,0,1,default,0
50738,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni",TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
35540,Slow Start,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53730,"Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.",TV,12,0,10,2024-01-05,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
48736,Sono Bisque Doll wa Koi wo Suru,TV,12,0,12,2022-09-24,2022-09-25,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53065,Sono Bisque Doll wa Koi wo Suru (Zoku-hen),Unknown,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
7748,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,OVA,1,0,0,0000-00-00,0000-00-00,,3,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
22785,Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,ONA,10,0,0,0000-00-00,0000-00-00,,3,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
8407,Sora no Otoshimono Forte,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
45653,Soredemo Ayumu wa Yosetekuru,TV,12,0,3,2022-08-19,0000-00-00,,6,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
32105,Sousei no Onmyouji,TV,50,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
52991,Sousou no Frieren,TV,28,0,28,2023-09-30,2024-03-23,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9mcmllcmVuLWJleW9uZC1qb3VybmV5cy1lbmQtMTg1NDIiLCJwIjoiIn0=::,0,0,1,default,0
51252,Spy Kyoushitsu,TV,12,0,12,2023-01-05,2023-03-31,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54947,Spy Kyoushitsu 2nd Season,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50265,Spy x Family,TV,12,0,12,2022-04-09,2022-06-25,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53888,Spy x Family Movie: Code: White,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50602,Spy x Family Part 2,TV,13,0,13,2022-10-02,2022-12-25,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53887,Spy x Family Season 2,TV,12,0,12,2023-10-08,2023-12-28,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9zcHkteC1mYW1pbHktc2Vhc29uLTItMTg1NzIiLCJwIjoiIn0=::,0,0,1,default,0
40870,SSSS.Dynazenon,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
35847,SSSS.Gridman,TV,12,0,12,2023-12-07,2023-12-08,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9zc3NzZ3JpZG1hbi0yNjc4IiwicCI6IiJ9::,0,0,1,default,0
9253,Steins;Gate,TV,24,0,24,2023-05-06,2023-05-08,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30484,Steins;Gate 0,TV,23,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37492,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,TV Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
10863,Steins;Gate: Oukoubakko no Poriomania,Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,ONA,4,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
855,Strawberry Panic,TV,26,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
49980,Sugar Apple Fairy Tale,TV,12,0,12,2023-01-06,2023-03-25,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54842,Sugar Apple Fairy Tale Part 2,TV,12,0,12,2023-07-08,2023-09-23,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54234,Suki na Ko ga Megane wo Wasureta,TV,13,0,13,2023-07-06,2023-09-26,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
33036,Suki ni Naru Sono Shunkan wo. Kokuhaku Jikkou Iinkai,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50694,Summer Pockets,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
47194,Summertime Render,TV,25,0,25,2022-08-19,2022-09-30,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36817,Sunohara-sou no Kanrinin-san,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37885,Super Dragon Ball Heroes,ONA,56,0,0,0000-00-00,0000-00-00,,6,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
50594,Suzume no Tojimari,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
11757,Sword Art Online,TV,25,0,25,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53529,Sword Art Online (Original Movie),Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36475,Sword Art Online Alternative: Gun Gale Online,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37831,Sword Art Online Alternative: Gun Gale Online - Refrain,TV Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
55994,Sword Art Online Alternative: Gun Gale Online II,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37278,Sword Art Online Fatal Bullet: The Third Episode - Pilot-ban,ONA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
21881,Sword Art Online II,TV,24,0,24,2022-08-07,2022-08-10,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
27891,Sword Art Online II: Debriefing,TV Special,1,0,1,2022-08-10,2022-08-10,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31765,Sword Art Online Movie: Ordinal Scale,Movie,1,0,1,2022-08-11,2022-08-11,,8,,0.00,Completed,,2,,LOW,,0,0,1,default,0
36474,Sword Art Online: Alicization,TV,24,0,24,2022-08-12,2022-08-14,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39239,Sword Art Online: Alicization - Recollection,TV Special,1,0,1,2022-08-15,2022-08-15,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39597,Sword Art Online: Alicization - War of Underworld,TV,12,0,12,2022-08-14,2022-08-15,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,TV,11,0,11,2022-08-15,2022-08-15,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
41341,Sword Art Online: Alicization - War of Underworld Recap,TV Special,1,0,1,2022-08-15,2022-08-15,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
40489,Sword Art Online: Alicization - War of Underworld Reflection,TV Special,1,0,1,2022-08-15,2022-08-15,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
42916,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,Movie,1,0,1,2022-08-17,2022-08-17,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50275,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,Movie,1,0,1,2023-12-03,2023-12-03,,0,,0.00,Completed,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9zd29yZC1hcnQtb25saW5lLXByb2dyZXNzaXZlLXNjaGVyem8tb2YtZGVlcC1uaWdodC0xODE4OSIsInAiOiIifQ==::",0,0,1,default,0
53026,Synduality: Noir,TV,12,0,12,2023-08-13,2023-09-29,,7,,0.00,Completed,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9zeW5kdWFsaXR5LW5vaXItMTg0NjQiLCJwIjoiIn0=::",0,0,1,default,0
56731,Synduality: Noir Part 2,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36470,Tada-kun wa Koi wo Shinai,TV,13,0,13,2022-09-11,2022-09-12,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
56768,"Tadaima, Okaeri",TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
46488,Tai-Ari deshita.: Ojousama wa Kakutou Game nante Shinai,Unknown,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
48556,Takt Op. Destiny,TV,12,0,12,2022-11-05,2022-11-06,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30911,Tales of Zestiria the Cross,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
21647,Tamako Love Story,Movie,1,0,1,2023-04-26,2023-04-27,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
16417,Tamako Market,TV,12,0,12,2023-04-25,2023-04-26,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
17879,Tamako Market Specials,Special,6,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
46471,"Tantei wa Mou, Shindeiru.",TV,12,0,12,2022-07-18,2022-07-20,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
52480,"Tantei wa Mou, Shindeiru. Season 2",TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
12445,Tasogare Otome x Amnesia,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
55844,Tasogare Out Focus,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
35790,Tate no Yuusha no Nariagari,TV,25,0,25,2023-10-02,2023-10-02,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
40356,Tate no Yuusha no Nariagari Season 2,TV,13,0,13,2023-10-04,2023-10-07,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
40357,Tate no Yuusha no Nariagari Season 3,TV,12,0,12,2023-10-08,2023-12-25,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by90aGUtcmlzaW5nLW9mLXRoZS1zaGllbGQtaGVyby1zZWFzb24tMy0xNTU3MSIsInAiOiIifQ==::,0,0,1,default,0
40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
52962,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",TV,12,0,12,2023-10-16,2023-12-23,,0,,0.00,Completed,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by90ZWFybW9vbi1lbXBpcmUtMTg1OTciLCJwIjoiIn0=::",0,0,1,default,0
54275,Temple,TV,12,0,8,2023-07-26,0000-00-00,,3,,0.00,Dropped,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC90ZW5wdXJ1LW5vLW9uZS1jYW4tbGl2ZS1vbi1sb25lbGluZXNzLTE4NDczIiwicCI6IiJ9::,0,0,1,default,0
53393,Tengoku Daimakyou,TV,13,0,13,2023-04-02,2023-07-02,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
38826,Tenki no Ko,Movie,1,0,1,2023-03-31,2023-03-31,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
47159,Tensai Ouji no Akaji Kokka Saisei Jutsu,TV,12,0,12,2023-05-15,2023-05-16,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
52608,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,TV,12,0,10,2023-04-03,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
52736,Tensei Oujo to Tensai Reijou no Mahou Kakumei,TV,12,0,12,2023-01-06,2023-03-22,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49891,Tensei shitara Ken deshita,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
